"","ligand","receptor","cell_from_mean_exprs","cell_from","cell_to_mean_exprs","cell_to","comm_type"
"6182","LGALS3BP","VANGL1",22.922619047619,8,15.0375,6,"other"
"1937","DUSP18","CD151",36.9506726457399,5,9.29319371727749,4,"other"
"6228","LIN7C","ABCA1",20.9413407821229,1,16.3966480446927,1,"other"
"2640","GDF9","ORAI2",8.95,6,38.3625,6,"other"
"8286","UBA52","ACVR1",51.1424581005587,1,6.70430107526882,3,"other"
"6988","PLAU","ITGA5",10.65,6,32.1413612565445,4,"other"
"7067","PRSS23","TMEM222",11.6989247311828,3,29.2430167597765,1,"other"
"2382","F8","LDLR",5.53125,2,61.8452380952381,7,"other"
"6989","PLAU","ITGA5",10.65,6,32.0161290322581,3,"other"
"2729","GDF9","TGFBR1",8.0752688172043,3,42.1883408071749,5,"other"
"2289","EFNA4","EPHA1",7.62569832402235,1,44.6428571428571,7,"other"
"6596","MFGE8","ITGAV",19.3809523809524,8,17.5625,6,"other"
"164","ADAM17","ITGA5",30.252688172043,3,11.2440476190476,8,"other"
"2105","DUSP18","ITGA6",35.8928571428571,7,9.45698924731183,3,"other"
"1780","COL18A1","ITGA5",10.5381165919283,5,32.1413612565445,4,"other"
"2263","DUSP18","RPSA",10.6041666666667,2,31.9245810055866,1,"other"
"5663","ICAM1","ITGAX",40.89375,6,8.27354260089686,5,"other"
"2700","GDF9","TGFBR1",11.6428571428571,7,29.0104166666667,2,"other"
"2330","EFNB2","PECAM1",7.67597765363128,1,43.9838709677419,3,"other"
"1781","COL18A1","ITGA5",10.5381165919283,5,32.0161290322581,3,"other"
"3044","GNAI2","OPRM1",51,4,6.61458333333333,2,"other"
"2678","GDF9","ORAI2",9.10893854748603,1,36.9702380952381,8,"other"
"6463","LTA","TNFRSF1A",6.03645833333333,2,55.71875,6,"other"
"6595","MFGE8","ITGAV",19.3809523809524,8,17.3511904761905,8,"other"
"5669","ICAM1","ITGAX",27.7443946188341,5,12.10625,6,"other"
"5671","ICAM1","ITGAX",27.7443946188341,5,12.0994764397906,4,"other"
"5165","HLA-G","KIR2DL4",38.3507853403141,4,8.73821989528796,4,"other"
"1929","DUSP18","CD151",31.0125,6,10.7892376681614,5,"other"
"1907","DLL1","NOTCH2",9.22625698324022,1,36.1704035874439,5,"other"
"2735","GDF9","TGFBR1",7.171875,2,46.5178571428571,7,"other"
"1923","DUSP18","CD151",35.8928571428571,7,9.29319371727749,4,"other"
"5185","HLA-G","KIR2DL4",28.3575418994413,1,11.7625,6,"other"
"7835","TNC","ITGA5",14.3333333333333,7,23.2375,6,"other"
"5357","HLA-G","LILRB1",32.3279569892473,3,10.3010752688172,3,"other"
"6199","LGALS3BP","VANGL1",21.282722513089,4,15.5829596412556,5,"other"
"2387","F8","LDLR",5.53125,2,59.8333333333333,2,"other"
"2638","GDF9","ORAI2",8.95,6,36.9702380952381,8,"other"
"5471","ICAM1","IL2RA",40.89375,6,8.08333333333333,2,"other"
"5159","HLA-G","KIR2DL4",50.0224215246637,5,6.55913978494624,3,"other"
"5843","ICAM2","ITGAM",31.3958333333333,2,10.4385474860335,1,"other"
"5152","HLA-G","KIR2DL4",49.95625,6,6.55913978494624,3,"other"
"1790","COL18A1","ITGA5",6.67204301075269,3,49.0833333333333,2,"other"
"3068","GNAI2","OPRM1",49.4217877094972,1,6.61458333333333,2,"other"
"2656","GDF9","ORAI2",8.50785340314136,4,38.3625,6,"other"
"2053","DUSP18","ITGA2",31.0125,6,10.4838709677419,3,"other"
"6900","PDAP1","PDGFRB",39.390625,2,8.24375,6,"other"
"6987","PLAU","ITGA5",10.65,6,30.4215246636771,5,"other"
"2116","DUSP18","ITGA6",36.9506726457399,5,8.73298429319372,4,"other"
"5178","HLA-G","KIR2DL4",27.4166666666667,2,11.7625,6,"other"
"7983","TNFSF10","TNFRSF10D",52.8489583333333,2,6.08938547486034,1,"other"
"2385","F8","LDLR",5.53125,2,58.1047120418848,4,"other"
"1779","COL18A1","ITGA5",10.5381165919283,5,30.4215246636771,5,"other"
"6902","PDAP1","PDGFRB",38.8631284916201,1,8.24375,6,"other"
"21","ADAM15","ITGA5",9.9625,6,32.1413612565445,4,"other"
"6198","LGALS3BP","VANGL1",21.282722513089,4,15.0375,6,"other"
"2290","EFNA4","EPHA1",7.62569832402235,1,41.86875,6,"other"
"1915","DUSP18","CD151",29.577380952381,8,10.7892376681614,5,"other"
"22","ADAM15","ITGA5",9.9625,6,32.0161290322581,3,"other"
"1798","COL18A1","ITGA5",6.49479166666667,2,49.0833333333333,2,"other"
"7908","TNFSF10","TNFRSF10A",31.6787709497207,1,10.0625,6,"other"
"6435","LTA","TNFRSF1A",28.9047619047619,8,10.9947916666667,2,"other"
"6473","LTA","TNFRSF1A",5.37988826815642,1,58.586387434555,4,"other"
"39","ADAM15","ITGA5",6.41666666666667,2,49.0833333333333,2,"other"
"2654","GDF9","ORAI2",8.50785340314136,4,36.9702380952381,8,"other"
"2083","DUSP18","ITGA2",10.6041666666667,2,29.6233183856502,5,"other"
"6905","PIGF","FLT1",50.1011904761905,7,6.26815642458101,1,"other"
"2104","DUSP18","ITGA6",35.8928571428571,7,8.73298429319372,4,"other"
"7858","TNC","SDC4",14.3333333333333,7,21.8035714285714,7,"other"
"7000","PLAU","ITGAV",10.65,6,29.3379888268156,1,"other"
"8049","TNFSF12","TNFRSF25",5.90625,2,52.8125,6,"other"
"2567","GDF9","BMPR2",11.6428571428571,7,26.75,7,"other"
"5634","ICAM1","ITGAM",40.89375,6,7.61458333333333,2,"other"
"2388","F8","LDLR",5.53125,2,56.2765363128492,1,"other"
"5474","ICAM1","IL2RA",27.7443946188341,5,11.1973094170404,5,"other"
"2081","DUSP18","ITGA2",10.6041666666667,2,29.2797619047619,7,"other"
"2037","DUSP18","ITGA2",29.577380952381,8,10.4838709677419,3,"other"
"2664","GDF9","ORAI2",8.0752688172043,3,38.3625,6,"other"
"2262","DUSP18","RPSA",10.6041666666667,2,29.09375,2,"other"
"2109","DUSP18","ITGA6",31.0125,6,9.91875,6,"other"
"5665","ICAM1","ITGAX",40.89375,6,7.52150537634409,3,"other"
"5839","ICAM2","ITGAM",29.3560209424084,4,10.4385474860335,1,"other"
"7406","RTN4","NGFR",53.975,6,5.65083798882682,1,"other"
"6980","PLAU","IGF2R",10.65,6,28.5811518324607,4,"other"
"5370","HLA-G","LILRB1",28.3575418994413,1,10.7225130890052,4,"other"
"2631","GDF9","ORAI2",11.6428571428571,7,26.1130952380952,7,"other"
"20","ADAM15","ITGA5",9.9625,6,30.4215246636771,5,"other"
"2292","EFNA4","EPHA1",7.62569832402235,1,39.717277486911,4,"other"
"2737","GDF9","TGFBR1",7.171875,2,42.1883408071749,5,"other"
"7762","THBS1","SDC4",13.828125,2,21.8035714285714,7,"other"
"2712","GDF9","TGFBR1",9.94618834080718,5,30.28125,6,"other"
"2698","GDF9","TGFBR1",11.6428571428571,7,25.8638743455497,4,"other"
"2113","DUSP18","ITGA6",31.0125,6,9.70391061452514,1,"other"
"2629","GDF9","ORAI2",18.8928571428571,8,15.927374301676,1,"other"
"6471","LTA","TNFRSF1A",5.37988826815642,1,55.71875,6,"other"
"2694","GDF9","TGFBR1",11.6428571428571,7,25.7142857142857,8,"other"
"2662","GDF9","ORAI2",8.0752688172043,3,36.9702380952381,8,"other"
"2082","DUSP18","ITGA2",10.6041666666667,2,28.08125,6,"other"
"5476","ICAM1","IL2RA",27.7443946188341,5,10.6612903225806,3,"other"
"2693","GDF9","TGFBR1",18.8928571428571,8,15.6312849162011,1,"other"
"5840","ICAM2","ITGAM",38.7634408602151,3,7.61458333333333,2,"other"
"2569","GDF9","BMPR2",11.6428571428571,7,25.3363228699552,5,"other"
"6106","L1CAM","ITGA5",9.175,6,32.1413612565445,4,"other"
"5363","HLA-G","LILRB1",27.4166666666667,2,10.7225130890052,4,"other"
"2565","GDF9","BMPR2",18.8928571428571,8,15.5586592178771,1,"other"
"6107","L1CAM","ITGA5",9.175,6,32.0161290322581,3,"other"
"2329","EFNB2","PECAM1",7.67597765363128,1,38.2356020942408,4,"other"
"2097","DUSP18","ITGA6",29.577380952381,8,9.91875,6,"other"
"2111","DUSP18","ITGA6",31.0125,6,9.45698924731183,3,"other"
"47","ADAM15","ITGA5",5.97206703910615,1,49.0833333333333,2,"other"
"62","ADAM15","ITGAV",9.9625,6,29.3379888268156,1,"other"
"5371","HLA-G","LILRB1",28.3575418994413,1,10.3010752688172,3,"other"
"5140","HLA-G","KIR2DL4",57.3333333333333,8,5.08938547486034,1,"other"
"8051","TNFSF12","TNFRSF25",5.90625,2,49.2303664921466,4,"other"
"5694","ICAM1","ITGAX",50.9270833333333,2,5.70833333333333,2,"other"
"11","ADAM15","ITGA5",12.4940476190476,8,23.2375,6,"other"
"6982","PLAU","IGF2R",10.65,6,27.2395833333333,2,"other"
"6192","LGALS3BP","VANGL1",26.53125,6,10.9319371727749,4,"other"
"6418","LTA","TNFRSF14",6.03645833333333,2,47.989247311828,3,"other"
"5637","ICAM1","ITGAM",27.7443946188341,5,10.4385474860335,1,"other"
"6983","PLAU","IGF2R",10.65,6,27.1899441340782,1,"other"
"5139","HLA-G","KIR2DL4",57.3333333333333,8,5.03645833333333,2,"other"
"2716","GDF9","TGFBR1",9.94618834080718,5,29.0104166666667,2,"other"
"1930","DUSP18","CD151",31.0125,6,9.29319371727749,4,"other"
"8052","TNFSF12","TNFRSF25",5.90625,2,48.7956989247312,3,"other"
"1909","DLL1","NOTCH2",9.22625698324022,1,31.1935483870968,3,"other"
"2101","DUSP18","ITGA6",29.577380952381,8,9.70391061452514,1,"other"
"6204","LGALS3BP","VANGL1",26.2311827956989,3,10.9319371727749,4,"other"
"2331","EFNB2","PECAM1",7.67597765363128,1,37.21875,2,"other"
"2314","EFNA5","EPHB6",12.3333333333333,8,23.1130952380952,7,"other"
"6205","LGALS3BP","VANGL1",13.171875,2,21.6309523809524,8,"other"
"6617","MFGE8","PDGFRB",19.3809523809524,8,14.6806282722513,4,"other"
"27","ADAM15","ITGA5",12.2303664921466,4,23.2375,6,"other"
"7740","THBS1","ITGA6",28.6340782122905,1,9.91875,6,"other"
"5147","HLA-G","KIR2DL4",55.7797619047619,7,5.08938547486034,1,"other"
"5473","ICAM1","IL2RA",27.7443946188341,5,10.21875,6,"other"
"5172","HLA-G","KIR2DL4",32.3279569892473,3,8.73821989528796,4,"other"
"5364","HLA-G","LILRB1",27.4166666666667,2,10.3010752688172,3,"other"
"8069","TNF","TNFRSF1A",25.6785714285714,7,10.9947916666667,2,"other"
"2633","GDF9","ORAI2",11.6428571428571,7,24.2017937219731,5,"other"
"8053","TNFSF12","TNFRSF25",5.90625,2,47.7083333333333,2,"other"
"5146","HLA-G","KIR2DL4",55.7797619047619,7,5.03645833333333,2,"other"
"2564","GDF9","BMPR2",18.8928571428571,8,14.84375,2,"other"
"7864","TNC","SDC4",14.3333333333333,7,19.5418994413408,1,"other"
"1911","DLL1","NOTCH2",9.22625698324022,1,30.3184357541899,1,"other"
"2099","DUSP18","ITGA6",29.577380952381,8,9.45698924731183,3,"other"
"6105","L1CAM","ITGA5",9.175,6,30.4215246636771,5,"other"
"2570","GDF9","BMPR2",11.6428571428571,7,23.9633507853403,4,"other"
"7744","THBS1","ITGA6",28.6340782122905,1,9.70391061452514,1,"other"
"2627","GDF9","ORAI2",18.8928571428571,8,14.6505376344086,3,"other"
"7566","SEMA4A","PLXND1",47.2849462365591,3,5.84408602150538,3,"other"
"2744","GDF9","TGFBR1",9.10893854748603,1,30.28125,6,"other"
"7407","RTN4","NGFR",48.7713004484305,5,5.65083798882682,1,"other"
"2672","GDF9","ORAI2",7.171875,2,38.3625,6,"other"
"8047","TNFSF12","TNFRSF25",5.90625,2,46.5654761904762,8,"other"
"2084","DUSP18","ITGA2",10.6041666666667,2,25.9319371727749,4,"other"
"1916","DUSP18","CD151",29.577380952381,8,9.29319371727749,4,"other"
"2310","EFNA5","EPHA4",12.3333333333333,8,22.151832460733,4,"other"
"6227","LIN7C","ABCA1",16.5729166666667,2,16.3966480446927,1,"other"
"5352","HLA-G","LILRB1",38.3507853403141,4,7.07541899441341,1,"other"
"1899","DLL1","NOTCH1",9.22625698324022,1,29.4035874439462,5,"other"
"2704","GDF9","TGFBR1",8.95,6,30.28125,6,"other"
"2110","DUSP18","ITGA6",31.0125,6,8.73298429319372,4,"other"
"7742","THBS1","ITGA6",28.6340782122905,1,9.45698924731183,3,"other"
"7768","THBS1","SDC4",13.828125,2,19.5418994413408,1,"other"
"6116","L1CAM","ITGAV",9.175,6,29.3379888268156,1,"other"
"5844","ICAM2","ITGAM",35.268156424581,1,7.61458333333333,2,"other"
"2699","GDF9","TGFBR1",11.6428571428571,7,23.010752688172,3,"other"
"2295","EFNA4","EPHA1",7.62569832402235,1,34.9301675977654,1,"other"
"2583","GDF9","BMPR2",9.94618834080718,5,26.75,7,"other"
"6212","LGALS3BP","VANGL1",24.3324022346369,1,10.9319371727749,4,"other"
"1908","DLL1","NOTCH2",9.22625698324022,1,28.8272251308901,4,"other"
"7027","PLTP","ABCA1",16.2094972067039,1,16.3966480446927,1,"other"
"6460","LTA","TNFRSF1A",10.5183246073298,4,25.2513966480447,1,"other"
"2311","EFNA5","EPHA4",12.3333333333333,8,21.5268817204301,3,"other"
"2670","GDF9","ORAI2",7.171875,2,36.9702380952381,8,"other"
"2748","GDF9","TGFBR1",9.10893854748603,1,29.0104166666667,2,"other"
"7571","SEMA4A","PLXND1",26.7011173184358,1,9.86033519553073,1,"other"
"2626","GDF9","ORAI2",18.8928571428571,8,13.8795811518325,4,"other"
"7404","RTN4","NGFR",46.0476190476191,8,5.65083798882682,1,"other"
"2647","GDF9","ORAI2",9.94618834080718,5,26.1130952380952,7,"other"
"2708","GDF9","TGFBR1",8.95,6,29.0104166666667,2,"other"
"7844","TNC","ITGAV",14.3333333333333,7,18.0261780104712,4,"other"
"2098","DUSP18","ITGA6",29.577380952381,8,8.73298429319372,4,"other"
"6426","LTA","TNFRSF14",5.37988826815642,1,47.989247311828,3,"other"
"2720","GDF9","TGFBR1",8.50785340314136,4,30.28125,6,"other"
"2118","DUSP18","ITGA6",36.9506726457399,5,6.96875,2,"other"
"2714","GDF9","TGFBR1",9.94618834080718,5,25.8638743455497,4,"other"
"2710","GDF9","TGFBR1",9.94618834080718,5,25.7142857142857,8,"other"
"5161","HLA-G","KIR2DL4",50.0224215246637,5,5.08938547486034,1,"other"
"5154","HLA-G","KIR2DL4",49.95625,6,5.08938547486034,1,"other"
"6466","LTA","TNFRSF1A",6.03645833333333,2,42.0698924731183,3,"other"
"2585","GDF9","BMPR2",9.94618834080718,5,25.3363228699552,5,"other"
"5160","HLA-G","KIR2DL4",50.0224215246637,5,5.03645833333333,2,"other"
"7842","TNC","ITGAV",14.3333333333333,7,17.5625,6,"other"
"5153","HLA-G","KIR2DL4",49.95625,6,5.03645833333333,2,"other"
"5166","HLA-G","KIR2DL4",38.3507853403141,4,6.55913978494624,3,"other"
"6184","LGALS3BP","VANGL1",22.922619047619,8,10.9319371727749,4,"other"
"2106","DUSP18","ITGA6",35.8928571428571,7,6.96875,2,"other"
"7741","THBS1","ITGA6",28.6340782122905,1,8.73298429319372,4,"other"
"5835","ICAM2","ITGAM",23.875,6,10.4385474860335,1,"other"
"7841","TNC","ITGAV",14.3333333333333,7,17.3511904761905,8,"other"
"2558","GDF9","BMPR2",18.8928571428571,8,13.1488095238095,8,"other"
"5186","HLA-G","KIR2DL4",28.3575418994413,1,8.73821989528796,4,"other"
"6986","PLAU","ITGA5",10.65,6,23.2375,6,"other"
"2724","GDF9","TGFBR1",8.50785340314136,4,29.0104166666667,2,"other"
"7910","TNFSF10","TNFRSF10A",31.6787709497207,1,7.78010471204188,4,"other"
"6597","MFGE8","ITGAV",19.3809523809524,8,12.6860986547085,5,"other"
"7405","RTN4","NGFR",43.3452380952381,7,5.65083798882682,1,"other"
"1778","COL18A1","ITGA5",10.5381165919283,5,23.2375,6,"other"
"2728","GDF9","TGFBR1",8.0752688172043,3,30.28125,6,"other"
"2615","GDF9","BMPR2",9.10893854748603,1,26.75,7,"other"
"2376","F8","LDLR",6.91935483870968,3,35.2017937219731,5,"other"
"2307","EFNA5","EPHA1",12.3333333333333,8,19.6927083333333,2,"other"
"2120","DUSP18","ITGA6",18.7748691099476,4,12.8928571428571,7,"other"
"2126","DUSP18","ITGA6",18.7096774193548,3,12.8928571428571,7,"other"
"2649","GDF9","ORAI2",9.94618834080718,5,24.2017937219731,5,"other"
"5179","HLA-G","KIR2DL4",27.4166666666667,2,8.73821989528796,4,"other"
"2575","GDF9","BMPR2",8.95,6,26.75,7,"other"
"5842","ICAM2","ITGAM",31.3958333333333,2,7.61458333333333,2,"other"
"2586","GDF9","BMPR2",9.94618834080718,5,23.9633507853403,4,"other"
"2138","DUSP18","ITGA6",18.4581005586592,1,12.8928571428571,7,"other"
"2679","GDF9","ORAI2",9.10893854748603,1,26.1130952380952,7,"other"
"1901","DLL1","NOTCH1",9.22625698324022,1,25.6397849462366,3,"other"
"2746","GDF9","TGFBR1",9.10893854748603,1,25.8638743455497,4,"other"
"2070","DUSP18","ITGA2",18.7748691099476,4,12.4791666666667,2,"other"
"2732","GDF9","TGFBR1",8.0752688172043,3,29.0104166666667,2,"other"
"2742","GDF9","TGFBR1",9.10893854748603,1,25.7142857142857,8,"other"
"6906","PIGF","FLT1",37.30625,6,6.26815642458101,1,"other"
"2639","GDF9","ORAI2",8.95,6,26.1130952380952,7,"other"
"1867","COL6A3","ITGA2",7.88541666666667,2,29.6233183856502,5,"other"
"2078","DUSP18","ITGA2",18.7096774193548,3,12.4791666666667,2,"other"
"5666","ICAM1","ITGAX",40.89375,6,5.70833333333333,2,"other"
"6200","LGALS3BP","VANGL1",21.282722513089,4,10.9319371727749,4,"other"
"7834","TNC","ITGA5",14.3333333333333,7,16.1666666666667,7,"other"
"19","ADAM15","ITGA5",9.9625,6,23.2375,6,"other"
"2706","GDF9","TGFBR1",8.95,6,25.8638743455497,4,"other"
"7569","SEMA4A","PLXND1",23.46875,2,9.86033519553073,1,"other"
"1865","COL6A3","ITGA2",7.88541666666667,2,29.2797619047619,7,"other"
"2617","GDF9","BMPR2",9.10893854748603,1,25.3363228699552,5,"other"
"2094","DUSP18","ITGA2",18.4581005586592,1,12.4791666666667,2,"other"
"2702","GDF9","TGFBR1",8.95,6,25.7142857142857,8,"other"
"5670","ICAM1","ITGAX",27.7443946188341,5,8.27354260089686,5,"other"
"2715","GDF9","TGFBR1",9.94618834080718,5,23.010752688172,3,"other"
"5359","HLA-G","LILRB1",32.3279569892473,3,7.07541899441341,1,"other"
"2591","GDF9","BMPR2",8.50785340314136,4,26.75,7,"other"
"1910","DLL1","NOTCH2",9.22625698324022,1,24.6666666666667,2,"other"
"2320","EFNB2","EPHA4",7.67597765363128,1,29.6354166666667,2,"other"
"2577","GDF9","BMPR2",8.95,6,25.3363228699552,5,"other"
"6474","LTA","TNFRSF1A",5.37988826815642,1,42.0698924731183,3,"other"
"2299","EFNA4","EPHA4",7.62569832402235,1,29.6354166666667,2,"other"
"6600","MFGE8","ITGAV",19.3809523809524,8,11.6458333333333,2,"other"
"1900","DLL1","NOTCH1",9.22625698324022,1,24.434554973822,4,"other"
"52","ADAM15","ITGAV",12.4940476190476,8,18.0261780104712,4,"other"
"6615","MFGE8","ITGAV",7.65591397849462,3,29.3379888268156,1,"other"
"5477","ICAM1","IL2RA",27.7443946188341,5,8.08333333333333,2,"other"
"7862","TNC","SDC4",14.3333333333333,7,15.6290322580645,3,"other"
"5838","ICAM2","ITGAM",29.3560209424084,4,7.61458333333333,2,"other"
"1854","COL6A3","ITGA2",17.8333333333333,8,12.4791666666667,2,"other"
"2655","GDF9","ORAI2",8.50785340314136,4,26.1130952380952,7,"other"
"1866","COL6A3","ITGA2",7.88541666666667,2,28.08125,6,"other"
"2563","GDF9","BMPR2",18.8928571428571,8,11.7150537634409,3,"other"
"66","ADAM15","ITGAV",12.2303664921466,4,18.0261780104712,4,"other"
"2681","GDF9","ORAI2",9.10893854748603,1,24.2017937219731,5,"other"
"1938","DUSP18","CD151",36.9506726457399,5,5.95698924731183,3,"other"
"2722","GDF9","TGFBR1",8.50785340314136,4,25.8638743455497,4,"other"
"50","ADAM15","ITGAV",12.4940476190476,8,17.5625,6,"other"
"1941","DUSP18","CD151",18.7748691099476,4,11.6845238095238,7,"other"
"1942","DUSP18","CD151",18.7748691099476,4,11.675,6,"other"
"2718","GDF9","TGFBR1",8.50785340314136,4,25.7142857142857,8,"other"
"1948","DUSP18","CD151",18.7096774193548,3,11.6845238095238,7,"other"
"1949","DUSP18","CD151",18.7096774193548,3,11.675,6,"other"
"2618","GDF9","BMPR2",9.10893854748603,1,23.9633507853403,4,"other"
"2568","GDF9","BMPR2",11.6428571428571,7,18.7375,6,"other"
"2736","GDF9","TGFBR1",7.171875,2,30.28125,6,"other"
"49","ADAM15","ITGAV",12.4940476190476,8,17.3511904761905,8,"other"
"2641","GDF9","ORAI2",8.95,6,24.2017937219731,5,"other"
"7766","THBS1","SDC4",13.828125,2,15.6290322580645,3,"other"
"2112","DUSP18","ITGA6",31.0125,6,6.96875,2,"other"
"2599","GDF9","BMPR2",8.0752688172043,3,26.75,7,"other"
"1962","DUSP18","CD151",18.4581005586592,1,11.6845238095238,7,"other"
"2593","GDF9","BMPR2",8.50785340314136,4,25.3363228699552,5,"other"
"1963","DUSP18","CD151",18.4581005586592,1,11.675,6,"other"
"1862","COL6A3","ITGA2",17.23125,6,12.4791666666667,2,"other"
"64","ADAM15","ITGAV",12.2303664921466,4,17.5625,6,"other"
"2578","GDF9","BMPR2",8.95,6,23.9633507853403,4,"other"
"1788","COL18A1","ITGA5",6.67204301075269,3,32.1413612565445,4,"other"
"1924","DUSP18","CD151",35.8928571428571,7,5.95698924731183,3,"other"
"1789","COL18A1","ITGA5",6.67204301075269,3,32.0161290322581,3,"other"
"7408","RTN4","NGFR",37.7801047120419,4,5.65083798882682,1,"other"
"6104","L1CAM","ITGA5",9.175,6,23.2375,6,"other"
"63","ADAM15","ITGAV",12.2303664921466,4,17.3511904761905,8,"other"
"6443","LTA","TNFRSF1A",19.29375,6,10.9947916666667,2,"other"
"5173","HLA-G","KIR2DL4",32.3279569892473,3,6.55913978494624,3,"other"
"5636","ICAM1","ITGAM",27.7443946188341,5,7.61458333333333,2,"other"
"2663","GDF9","ORAI2",8.0752688172043,3,26.1130952380952,7,"other"
"2747","GDF9","TGFBR1",9.10893854748603,1,23.010752688172,3,"other"
"2730","GDF9","TGFBR1",8.0752688172043,3,25.8638743455497,4,"other"
"1796","COL18A1","ITGA5",6.49479166666667,2,32.1413612565445,4,"other"
"5672","ICAM1","ITGAX",27.7443946188341,5,7.52150537634409,3,"other"
"2740","GDF9","TGFBR1",7.171875,2,29.0104166666667,2,"other"
"1797","COL18A1","ITGA5",6.49479166666667,2,32.0161290322581,3,"other"
"2726","GDF9","TGFBR1",8.0752688172043,3,25.7142857142857,8,"other"
"7628","SEMA4G","PLXNB2",13.9464285714286,8,14.8571428571429,8,"other"
"8054","TNFSF12","TNFRSF25",5.90625,2,35.0782122905028,1,"other"
"6904","PIGF","FLT1",32.9880952380952,8,6.26815642458101,1,"other"
"2301","EFNA5","EPHA1",12.3333333333333,8,16.75,8,"other"
"37","ADAM15","ITGA5",6.41666666666667,2,32.1413612565445,4,"other"
"2100","DUSP18","ITGA6",29.577380952381,8,6.96875,2,"other"
"2707","GDF9","TGFBR1",8.95,6,23.010752688172,3,"other"
"2657","GDF9","ORAI2",8.50785340314136,4,24.2017937219731,5,"other"
"38","ADAM15","ITGA5",6.41666666666667,2,32.0161290322581,3,"other"
"6207","LGALS3BP","VANGL1",13.171875,2,15.5829596412556,5,"other"
